table_name,field_name,language,translation,record_id
routes,route_long_name,el,Λακατάμεια Σταθμός-Στροβόλου-Πλατεία Σολωμού,5020021
routes,route_long_name,el,Πλ.Σολωμού - Σταθμός Στροβόλου- Λακατάμεια,5020022
routes,route_long_name,el,Σταθμός Αλάμπρας - Σταθμός Γεν. Νοσοκομείου - Πλ. Σολωμού,5030011
routes,route_long_name,el, Πλ. Σολωμού - Σταθμός Γεν. Νοσοκομείου - Σταθμός Αλάμπρας,5030012
routes,route_long_name,el,Σταθμός Γεν. Νοσοκομείου - Πλ. Σολωμού,5040011
routes,route_long_name,el,Πλ. Σολωμού - Σταθμός Γεν. Νοσοκομείου,5040012
routes,route_long_name,el, Εργοστάσιο Calsberg - Γενικό Νοσοκομείο - Πλατεία Σολωμού,5040021
routes,route_long_name,el,Πλατεία Σολωμού - Γενίκο Νοσοκομείο - Εργοστάσιο Calsberg,5040022
routes,route_long_name,el,Σταθμός Αλάμπρας - Πλ. Σολωμού,5050011
routes,route_long_name,el,Πλ. Σολωμού - Σταθμός Αλάμπρας,5050012
routes,route_long_name,el,Σταθμός Αλάμπρας- βιομηχανική Δάλι - Carlsberg - Highway - Πλατεία Σολομού.,5050021
routes,route_long_name,el,Πλ. Σολωμού - Highway - Carslberg - βιομηχανική Δάλι - Σταθμός Αλάμπρας,5050022
routes,route_long_name,el,Χαντρια - Κυπερούντα - Γενικό Νοσοκομείο,7000011
routes,route_long_name,el,Γενικό Νοσοκομείο - Κυπερούντα - Χαντριά,7000012
routes,route_long_name,el,Ταμασός - Στάδιο ΓΣΠ - Γενικό Νοσοκομείο - Παν. Κύπρου,7010011
routes,route_long_name,el,Παν. Κύπρου - Γενικό Νοσοκομείο -Στάδιο ΓΣΠ - Σταθμός Ταμασού,7010012
routes,route_long_name,el,Στάδιο ΓΣΠ - Υπουργείο Οικονομικών,7020011
routes,route_long_name,el,Υπουργείο Οικονομικών - Στάδιο ΓΣΠ,7020012
routes,route_long_name,el,Nicosia Mall - Σταθμός Μακαρίου Σταδίου - Πλατεία Σολωμού,8010011
routes,route_long_name,el,Πλατεία Σολωμού - Σταθμός Μακαρίου Σταδίου - Nicosia Mall,8010012
routes,route_long_name,el,Σταθμός Μακαρίου Σταδίου - Πλατεία Σολωμού - Παν. Κύπρου / Αγλαντζιά,8020011
routes,route_long_name,el,Παν. Κύπρου / Αγλαντζιά - Παν. Λευκωσίας - Σταθμός Μακαρίου Σταδίου,8020012
routes,route_long_name,el,Σταθμός Μακαρίου - Σταθμός  Στροβόλου - Σταθμός Γεν. Νοσοκομείου,8030011
routes,route_long_name,el,Σταθμός Γεν. Νοσοκομείου - Σταθμός Στροβόλου - Σταθμός Μακαρίου Σταδίου,8030012
routes,route_long_name,el,Σταθμός Αλάμπρας - Σταθμός Γεν. Νοσοκομείου - Πλ. Σολωμού,8040011
routes,route_long_name,el,Πλ. Σολωμού - Σταθμός Γεν. Νοσοκομείου - Σταθμός Αλάμπρας,8040012
routes,route_long_name,el,Σταθμός Ταμασού - Σταθμός Στροβόλου - Πλατεία Σολωμού,8050011
routes,route_long_name,el,Πλατεία Σολωμού - Σταθμός Στροβόλου - Σταθμός Ταμασού,8050012
routes,route_long_name,el,Πλατεία Σολωμού - Δημαρχείο - Έκτωρος - Παλουριώτισσα - Πύλη Αμμοχώστου - Αρχιεπισκοπή - Πλατεία Σολωμού,9010021
